,label
1874,FAKE
1875,TRUE
1876,TRUE
1877,TRUE
1878,TRUE
1879,FAKE
1880,FAKE
1881,FAKE
1882,TRUE
1883,FAKE
1884,FAKE
1885,TRUE
1886,TRUE
1887,TRUE
1888,TRUE
1889,TRUE
1890,TRUE
1891,TRUE
1892,FAKE
1893,TRUE
1894,TRUE
1895,FAKE
1896,TRUE
1897,TRUE
1898,FAKE
1899,FAKE
1900,TRUE
1901,TRUE
1902,FAKE
1903,TRUE
1904,TRUE
1905,TRUE
1906,TRUE
1907,TRUE
1908,TRUE
1909,FAKE
1910,TRUE
1911,FAKE
1912,FAKE
1913,FAKE
1914,FAKE
1915,TRUE
1916,TRUE
1917,TRUE
1918,FAKE
1919,TRUE
1920,FAKE
1921,FAKE
1922,TRUE
1923,TRUE
1924,FAKE
1925,FAKE
1926,TRUE
1927,TRUE
1928,FAKE
1929,FAKE
1930,FAKE
1931,TRUE
1932,FAKE
1933,FAKE
1934,TRUE
1935,FAKE
1936,TRUE
1937,FAKE
1938,TRUE
1939,FAKE
1940,TRUE
1941,TRUE
1942,FAKE
1943,FAKE
1944,TRUE
1945,TRUE
1946,FAKE
1947,TRUE
1948,TRUE
1949,TRUE
1950,FAKE
1951,TRUE
1952,FAKE
1953,TRUE
1954,FAKE
1955,TRUE
1956,FAKE
1957,FAKE
1958,TRUE
1959,TRUE
1960,TRUE
1961,TRUE
1962,TRUE
1963,TRUE
1964,FAKE
1965,FAKE
1966,TRUE
1967,FAKE
1968,TRUE
1969,FAKE
1970,TRUE
1971,TRUE
1972,TRUE
1973,FAKE
1974,TRUE
1975,TRUE
1976,TRUE
1977,TRUE
1978,TRUE
1979,FAKE
1980,FAKE
1981,TRUE
1982,TRUE
1983,FAKE
1984,TRUE
1985,FAKE
1986,TRUE
1987,FAKE
1988,FAKE
1989,FAKE
1990,TRUE
1991,FAKE
1992,FAKE
1993,TRUE
1994,TRUE
1995,FAKE
1996,TRUE
1997,TRUE
1998,TRUE
1999,FAKE
2000,FAKE
2001,FAKE
2002,FAKE
2003,TRUE
2004,FAKE
2005,FAKE
2006,FAKE
2007,FAKE
2008,FAKE
2009,TRUE
2010,FAKE
2011,FAKE
2012,FAKE
2013,FAKE
2014,FAKE
2015,TRUE
2016,FAKE
2017,TRUE
2018,FAKE
2019,FAKE
2020,TRUE
2021,FAKE
2022,TRUE
2023,FAKE
2024,FAKE
2025,FAKE
2026,TRUE
2027,TRUE
2028,TRUE
2029,FAKE
2030,TRUE
2031,TRUE
2032,FAKE
2033,FAKE
2034,FAKE
2035,TRUE
2036,FAKE
2037,TRUE
2038,FAKE
2039,FAKE
2040,TRUE
2041,FAKE
2042,TRUE
2043,TRUE
2044,TRUE
2045,TRUE
2046,TRUE
2047,FAKE
2048,TRUE
2049,FAKE
2050,FAKE
2051,FAKE
2052,TRUE
2053,TRUE
2054,FAKE
2055,FAKE
2056,TRUE
2057,FAKE
2058,TRUE
2059,TRUE
2060,TRUE
2061,TRUE
2062,FAKE
2063,FAKE
2064,FAKE
2065,FAKE
2066,TRUE
2067,TRUE
2068,FAKE
2069,FAKE
2070,FAKE
2071,TRUE
2072,TRUE
2073,FAKE
2074,FAKE
2075,TRUE
2076,TRUE
2077,TRUE
2078,FAKE
2079,TRUE
2080,TRUE
2081,TRUE
2082,TRUE
2083,FAKE
2084,FAKE
2085,FAKE
2086,FAKE
2087,TRUE
2088,TRUE
2089,FAKE
2090,TRUE
2091,TRUE
2092,FAKE
2093,FAKE
2094,TRUE
2095,FAKE
2096,FAKE
2097,FAKE
2098,FAKE
2099,TRUE
2100,FAKE
2101,FAKE
2102,TRUE
2103,TRUE
2104,TRUE
2105,FAKE
2106,FAKE
2107,FAKE
2108,TRUE
2109,TRUE
2110,TRUE
2111,FAKE
2112,FAKE
2113,TRUE
2114,FAKE
2115,FAKE
2116,FAKE
2117,FAKE
2118,TRUE
2119,TRUE
2120,TRUE
2121,FAKE
2122,TRUE
2123,FAKE
2124,TRUE
2125,TRUE
2126,FAKE
2127,FAKE
2128,FAKE
2129,TRUE
2130,FAKE
2131,FAKE
2132,TRUE
2133,FAKE
2134,FAKE
2135,TRUE
2136,FAKE
2137,FAKE
2138,TRUE
2139,TRUE
2140,FAKE
2141,TRUE
2142,FAKE
2143,FAKE
2144,TRUE
2145,FAKE
2146,TRUE
2147,TRUE
2148,FAKE
2149,FAKE
2150,FAKE
2151,FAKE
2152,TRUE
2153,FAKE
2154,FAKE
2155,FAKE
2156,TRUE
2157,TRUE
2158,TRUE
2159,FAKE
2160,FAKE
2161,TRUE
2162,TRUE
2163,FAKE
2164,FAKE
2165,TRUE
2166,FAKE
2167,FAKE
2168,TRUE
2169,TRUE
2170,TRUE
2171,TRUE
2172,FAKE
2173,TRUE
2174,TRUE
2175,FAKE
2176,FAKE
2177,TRUE
2178,TRUE
2179,TRUE
2180,TRUE
2181,TRUE
2182,TRUE
2183,FAKE
2184,FAKE
2185,FAKE
2186,FAKE
2187,TRUE
2188,FAKE
2189,TRUE
2190,TRUE
2191,FAKE
2192,FAKE
2193,FAKE
2194,TRUE
2195,FAKE
2196,TRUE
2197,FAKE
2198,FAKE
2199,FAKE
2200,TRUE
2201,FAKE
2202,FAKE
2203,TRUE
2204,FAKE
2205,FAKE
2206,FAKE
2207,FAKE
2208,FAKE
2209,FAKE
2210,TRUE
2211,FAKE
2212,FAKE
2213,TRUE
2214,TRUE
2215,TRUE
2216,TRUE
2217,FAKE
2218,TRUE
2219,FAKE
2220,TRUE
2221,TRUE
2222,FAKE
2223,FAKE
2224,FAKE
2225,FAKE
2226,TRUE
2227,TRUE
2228,TRUE
2229,FAKE
2230,FAKE
2231,FAKE
2232,FAKE
2233,TRUE
2234,FAKE
2235,TRUE
2236,TRUE
2237,TRUE
2238,TRUE
2239,FAKE
2240,FAKE
2241,FAKE
2242,FAKE
2243,FAKE
2244,FAKE
2245,TRUE
2246,FAKE
2247,TRUE
2248,TRUE
2249,FAKE
2250,FAKE
2251,TRUE
2252,FAKE
2253,FAKE
2254,FAKE
2255,FAKE
2256,FAKE
2257,TRUE
2258,FAKE
2259,FAKE
2260,TRUE
2261,FAKE
2262,FAKE
2263,TRUE
2264,TRUE
2265,FAKE
2266,FAKE
2267,FAKE
2268,FAKE
2269,TRUE
2270,FAKE
2271,TRUE
2272,FAKE
2273,FAKE
2274,TRUE
2275,FAKE
2276,TRUE
2277,TRUE
2278,TRUE
2279,FAKE
2280,FAKE
2281,TRUE
2282,FAKE
2283,TRUE
2284,FAKE
2285,TRUE
2286,TRUE
2287,FAKE
2288,FAKE
2289,FAKE
2290,FAKE
2291,FAKE
2292,TRUE
2293,FAKE
2294,TRUE
2295,FAKE
2296,TRUE
2297,TRUE
2298,FAKE
2299,TRUE
2300,FAKE
2301,TRUE
2302,TRUE
2303,FAKE
2304,FAKE
2305,FAKE
2306,TRUE
2307,FAKE
2308,TRUE
2309,TRUE
2310,TRUE
2311,FAKE
2312,FAKE
2313,TRUE
2314,TRUE
2315,TRUE
2316,TRUE
2317,TRUE
2318,FAKE
2319,FAKE
2320,FAKE
2321,TRUE
2322,TRUE
2323,FAKE
2324,FAKE
2325,FAKE
2326,FAKE
2327,TRUE
2328,TRUE
2329,TRUE
2330,TRUE
2331,TRUE
2332,FAKE
2333,TRUE
2334,TRUE
2335,TRUE
2336,TRUE
2337,TRUE
2338,TRUE
2339,FAKE
2340,FAKE
2341,FAKE
2342,FAKE
2343,FAKE
2344,TRUE
2345,FAKE
2346,FAKE
2347,FAKE
2348,FAKE
2349,FAKE
2350,FAKE
2351,TRUE
2352,TRUE
2353,FAKE
2354,TRUE
2355,FAKE
2356,TRUE
2357,FAKE
2358,TRUE
2359,FAKE
2360,FAKE
2361,FAKE
2362,TRUE
2363,FAKE
2364,TRUE
2365,FAKE
2366,FAKE
2367,FAKE
2368,TRUE
2369,TRUE
2370,TRUE
2371,TRUE
2372,TRUE
2373,FAKE
2374,FAKE
2375,FAKE
2376,TRUE
2377,FAKE
2378,FAKE
2379,FAKE
2380,FAKE
2381,FAKE
2382,FAKE
2383,TRUE
2384,TRUE
2385,FAKE
2386,TRUE
2387,FAKE
2388,TRUE
2389,FAKE
2390,TRUE
2391,FAKE
2392,FAKE
2393,TRUE
2394,FAKE
2395,TRUE
2396,FAKE
2397,FAKE
2398,FAKE
2399,FAKE
2400,TRUE
2401,FAKE
2402,FAKE
2403,FAKE
2404,FAKE
2405,FAKE
2406,FAKE
2407,TRUE
2408,TRUE
2409,FAKE
2410,FAKE
2411,TRUE
2412,TRUE
2413,FAKE
2414,TRUE
2415,TRUE
2416,TRUE
2417,TRUE
2418,FAKE
2419,TRUE
2420,FAKE
2421,TRUE
2422,FAKE
2423,FAKE
2424,TRUE
2425,FAKE
2426,FAKE
2427,TRUE
2428,TRUE
2429,TRUE
2430,TRUE
2431,TRUE
2432,FAKE
2433,TRUE
2434,FAKE
2435,TRUE
2436,TRUE
2437,FAKE
2438,FAKE
2439,TRUE
2440,TRUE
2441,FAKE
2442,TRUE
2443,FAKE
2444,FAKE
2445,TRUE
2446,TRUE
2447,FAKE
2448,FAKE
2449,FAKE
2450,TRUE
2451,TRUE
2452,TRUE
2453,TRUE
2454,TRUE
2455,FAKE
2456,FAKE
2457,FAKE
2458,TRUE
2459,TRUE
2460,TRUE
2461,FAKE
2462,FAKE
2463,TRUE
2464,FAKE
2465,TRUE
2466,TRUE
2467,FAKE
2468,FAKE
2469,TRUE
2470,FAKE
2471,TRUE
2472,FAKE
2473,TRUE
2474,FAKE
2475,FAKE
2476,TRUE
2477,FAKE
2478,TRUE
2479,FAKE
2480,TRUE
2481,FAKE
2482,TRUE
2483,FAKE
2484,TRUE
2485,TRUE
2486,TRUE
2487,FAKE
2488,FAKE
2489,TRUE
2490,FAKE
2491,TRUE
2492,TRUE
2493,TRUE
2494,FAKE
2495,FAKE
2496,FAKE
2497,TRUE
2498,FAKE
2499,FAKE
2500,FAKE
2501,TRUE
2502,TRUE
2503,TRUE
2504,TRUE
2505,TRUE
2506,FAKE
2507,FAKE
2508,TRUE
2509,FAKE
2510,TRUE
2511,FAKE
2512,FAKE
2513,TRUE
2514,FAKE
2515,FAKE
2516,TRUE
2517,FAKE
2518,FAKE
2519,FAKE
2520,TRUE
2521,FAKE
2522,FAKE
2523,TRUE
2524,TRUE
2525,TRUE
2526,TRUE
2527,TRUE
2528,FAKE
2529,TRUE
2530,FAKE
2531,FAKE
2532,FAKE
2533,FAKE
2534,TRUE
2535,TRUE
2536,FAKE
2537,TRUE
2538,FAKE
2539,FAKE
2540,TRUE
2541,FAKE
2542,TRUE
2543,TRUE
2544,FAKE
2545,FAKE
2546,TRUE
2547,FAKE
2548,TRUE
2549,TRUE
2550,FAKE
2551,FAKE
2552,TRUE
2553,TRUE
2554,TRUE
2555,TRUE
2556,FAKE
2557,FAKE
2558,TRUE
2559,TRUE
2560,TRUE
2561,TRUE
2562,FAKE
2563,TRUE
2564,TRUE
2565,TRUE
2566,FAKE
2567,FAKE
2568,TRUE
2569,TRUE
2570,FAKE
2571,FAKE
2572,TRUE
2573,FAKE
2574,TRUE
2575,FAKE
2576,FAKE
2577,TRUE
2578,FAKE
2579,FAKE
2580,FAKE
2581,TRUE
2582,FAKE
2583,TRUE
2584,FAKE
2585,FAKE
2586,FAKE
2587,TRUE
2588,FAKE
2589,FAKE
2590,TRUE
2591,FAKE
2592,FAKE
2593,FAKE
2594,FAKE
2595,TRUE
2596,TRUE
2597,TRUE
2598,TRUE
2599,TRUE
2600,FAKE
2601,TRUE
2602,FAKE
2603,TRUE
2604,FAKE
2605,FAKE
2606,TRUE
2607,TRUE
2608,FAKE
2609,TRUE
2610,TRUE
2611,TRUE
2612,FAKE
2613,FAKE
2614,TRUE
2615,FAKE
2616,FAKE
2617,TRUE
2618,FAKE
2619,TRUE
2620,TRUE
2621,FAKE
2622,FAKE
2623,TRUE
2624,FAKE
2625,FAKE
2626,FAKE
2627,FAKE
2628,FAKE
2629,TRUE
2630,FAKE
2631,FAKE
2632,FAKE
2633,FAKE
2634,TRUE
2635,TRUE
2636,FAKE
2637,FAKE
2638,TRUE
2639,TRUE
2640,TRUE
2641,TRUE
2642,TRUE
2643,FAKE
2644,TRUE
2645,TRUE
2646,FAKE
2647,FAKE
2648,TRUE
2649,FAKE
2650,TRUE
2651,TRUE
2652,TRUE
2653,TRUE
2654,FAKE
2655,FAKE
2656,TRUE
2657,TRUE
2658,FAKE
2659,TRUE
2660,TRUE
2661,FAKE
2662,TRUE
2663,FAKE
2664,TRUE
2665,TRUE
2666,TRUE
2667,FAKE
2668,TRUE
2669,FAKE
2670,FAKE
2671,FAKE
2672,TRUE
2673,TRUE
2674,FAKE
2675,FAKE
2676,TRUE
2677,FAKE
2678,TRUE
2679,TRUE
2680,FAKE
2681,TRUE
2682,FAKE
2683,FAKE
2684,FAKE
2685,FAKE
2686,FAKE
2687,FAKE
2688,TRUE
2689,TRUE
2690,FAKE
2691,TRUE
2692,FAKE
2693,FAKE
2694,FAKE
2695,FAKE
2696,FAKE
2697,TRUE
2698,FAKE
2699,TRUE
2700,TRUE
2701,FAKE
2702,TRUE
2703,FAKE
2704,FAKE
2705,TRUE
2706,FAKE
2707,FAKE
2708,TRUE
2709,FAKE
2710,FAKE
2711,TRUE
2712,TRUE
2713,TRUE
2714,FAKE
2715,FAKE
2716,TRUE
2717,FAKE
2718,FAKE
2719,FAKE
2720,TRUE
2721,FAKE
2722,FAKE
2723,TRUE
2724,TRUE
2725,TRUE
2726,TRUE
2727,FAKE
2728,TRUE
2729,TRUE
2730,TRUE
2731,TRUE
2732,FAKE
2733,TRUE
2734,TRUE
2735,FAKE
2736,FAKE
2737,FAKE
2738,TRUE
2739,FAKE
2740,TRUE
2741,FAKE
2742,FAKE
2743,FAKE
2744,TRUE
2745,TRUE
2746,TRUE
2747,FAKE
2748,FAKE
2749,TRUE
2750,TRUE
2751,TRUE
2752,FAKE
2753,FAKE
2754,FAKE
2755,TRUE
2756,TRUE
2757,FAKE
2758,FAKE
2759,FAKE
2760,FAKE
2761,FAKE
2762,FAKE
2763,TRUE
2764,TRUE
2765,TRUE
2766,TRUE
2767,TRUE
2768,TRUE
2769,FAKE
2770,TRUE
2771,TRUE
2772,TRUE
2773,FAKE
2774,FAKE
2775,TRUE
2776,TRUE
2777,FAKE
2778,FAKE
2779,TRUE
2780,FAKE
2781,TRUE
2782,TRUE
2783,TRUE
2784,TRUE
2785,TRUE
2786,FAKE
2787,FAKE
2788,TRUE
2789,TRUE
2790,TRUE
2791,FAKE
2792,FAKE
2793,FAKE
2794,TRUE
2795,TRUE
2796,TRUE
2797,TRUE
2798,TRUE
2799,FAKE
2800,FAKE
2801,FAKE
2802,TRUE
2803,FAKE
2804,FAKE
2805,FAKE
2806,FAKE
2807,TRUE
2808,TRUE
2809,FAKE
2810,TRUE
2811,FAKE
2812,TRUE
2813,FAKE
2814,TRUE
2815,TRUE
2816,FAKE
2817,FAKE
2818,TRUE
2819,FAKE
2820,TRUE
2821,FAKE
2822,FAKE
2823,FAKE
2824,TRUE
2825,FAKE
2826,FAKE
2827,TRUE
2828,FAKE
2829,FAKE
2830,TRUE
2831,TRUE
2832,FAKE
2833,TRUE
2834,FAKE
2835,TRUE
2836,TRUE
2837,FAKE
2838,FAKE
2839,FAKE
2840,FAKE
2841,TRUE
2842,TRUE
2843,TRUE
2844,FAKE
2845,TRUE
2846,FAKE
2847,FAKE
2848,TRUE
2849,FAKE
2850,FAKE
2851,TRUE
2852,TRUE
2853,FAKE
2854,FAKE
2855,FAKE
2856,TRUE
2857,FAKE
2858,FAKE
2859,TRUE
2860,FAKE
2861,TRUE
2862,FAKE
2863,FAKE
2864,FAKE
2865,FAKE
2866,FAKE
2867,TRUE
2868,FAKE
2869,FAKE
2870,TRUE
2871,FAKE
2872,FAKE
2873,FAKE
2874,FAKE
2875,TRUE
2876,TRUE
2877,FAKE
2878,FAKE
2879,FAKE
2880,TRUE
2881,FAKE
2882,FAKE
2883,FAKE
2884,FAKE
2885,FAKE
2886,FAKE
2887,TRUE
2888,TRUE
2889,FAKE
2890,FAKE
2891,TRUE
2892,FAKE
2893,FAKE
2894,FAKE
2895,TRUE
2896,FAKE
2897,FAKE
2898,TRUE
2899,TRUE
2900,TRUE
2901,FAKE
2902,TRUE
2903,FAKE
2904,FAKE
2905,FAKE
2906,FAKE
2907,FAKE
2908,FAKE
2909,TRUE
2910,FAKE
2911,TRUE
2912,FAKE
2913,FAKE
2914,FAKE
2915,FAKE
2916,TRUE
2917,FAKE
2918,FAKE
2919,TRUE
2920,FAKE
2921,FAKE
2922,FAKE
2923,TRUE
2924,FAKE
2925,FAKE
2926,FAKE
2927,FAKE
2928,FAKE
2929,FAKE
2930,TRUE
2931,TRUE
2932,FAKE
2933,FAKE
2934,TRUE
2935,FAKE
2936,FAKE
2937,FAKE
2938,TRUE
2939,FAKE
2940,FAKE
2941,TRUE
2942,TRUE
2943,FAKE
2944,FAKE
2945,FAKE
2946,TRUE
2947,FAKE
2948,FAKE
2949,FAKE
2950,TRUE
2951,TRUE
2952,FAKE
2953,FAKE
2954,FAKE
2955,FAKE
2956,TRUE
2957,FAKE
2958,TRUE
2959,FAKE
2960,FAKE
2961,FAKE
2962,FAKE
2963,TRUE
2964,TRUE
2965,TRUE
2966,TRUE
2967,FAKE
2968,FAKE
2969,TRUE
2970,FAKE
2971,TRUE
2972,FAKE
2973,TRUE
2974,FAKE
2975,TRUE
2976,FAKE
2977,FAKE
2978,TRUE
2979,TRUE
2980,TRUE
2981,FAKE
2982,TRUE
2983,FAKE
2984,FAKE
2985,TRUE
2986,FAKE
2987,FAKE
2988,TRUE
2989,TRUE
2990,TRUE
2991,TRUE
2992,TRUE
2993,FAKE
2994,TRUE
2995,TRUE
2996,FAKE
2997,FAKE
2998,FAKE
2999,TRUE
3000,FAKE
3001,TRUE
3002,TRUE
3003,TRUE
3004,FAKE
3005,TRUE
3006,TRUE
3007,TRUE
3008,FAKE
3009,TRUE
3010,TRUE
3011,FAKE
3012,FAKE
3013,FAKE
3014,TRUE
3015,FAKE
3016,TRUE
3017,TRUE
3018,TRUE
3019,TRUE
3020,FAKE
3021,FAKE
3022,FAKE
3023,FAKE
3024,TRUE
3025,TRUE
3026,TRUE
3027,TRUE
3028,TRUE
3029,TRUE
3030,TRUE
3031,FAKE
3032,FAKE
3033,FAKE
3034,TRUE
3035,FAKE
3036,TRUE
3037,FAKE
3038,TRUE
3039,FAKE
3040,TRUE
3041,FAKE
3042,TRUE
3043,FAKE
3044,FAKE
3045,FAKE
3046,FAKE
3047,TRUE
3048,TRUE
3049,TRUE
3050,TRUE
3051,FAKE
3052,TRUE
3053,FAKE
3054,FAKE
3055,FAKE
3056,TRUE
3057,TRUE
3058,FAKE
3059,FAKE
3060,FAKE
3061,TRUE
3062,FAKE
3063,TRUE
3064,FAKE
3065,TRUE
3066,FAKE
3067,FAKE
3068,FAKE
3069,TRUE
3070,TRUE
3071,FAKE
3072,TRUE
3073,TRUE
3074,FAKE
3075,TRUE
3076,FAKE
3077,TRUE
3078,FAKE
3079,FAKE
3080,TRUE
3081,TRUE
3082,TRUE
3083,TRUE
3084,TRUE
3085,TRUE
3086,FAKE
3087,TRUE
3088,FAKE
3089,TRUE
3090,FAKE
3091,TRUE
3092,TRUE
3093,TRUE
3094,TRUE
3095,FAKE
3096,FAKE
3097,TRUE
3098,FAKE
3099,TRUE
3100,TRUE
3101,TRUE
3102,FAKE
3103,FAKE
3104,FAKE
3105,TRUE
3106,FAKE
3107,FAKE
3108,TRUE
3109,FAKE
3110,TRUE
3111,TRUE
3112,TRUE
3113,FAKE
3114,FAKE
3115,FAKE
3116,TRUE
3117,TRUE
3118,FAKE
3119,TRUE
3120,FAKE
3121,TRUE
3122,FAKE
3123,TRUE
3124,TRUE
3125,TRUE
3126,FAKE
3127,FAKE
3128,FAKE
3129,TRUE
3130,TRUE
3131,FAKE
3132,TRUE
3133,FAKE
3134,TRUE
3135,FAKE
3136,TRUE
3137,TRUE
3138,TRUE
3139,TRUE
3140,FAKE
3141,TRUE
3142,TRUE
3143,FAKE
3144,FAKE
3145,FAKE
3146,FAKE
3147,TRUE
3148,FAKE
3149,FAKE
3150,FAKE
3151,FAKE
3152,FAKE
3153,TRUE
3154,FAKE
3155,TRUE
3156,FAKE
3157,FAKE
3158,TRUE
3159,TRUE
3160,FAKE
3161,TRUE
3162,TRUE
3163,FAKE
3164,TRUE
3165,FAKE
3166,FAKE
3167,FAKE
3168,FAKE
3169,FAKE
3170,FAKE
3171,FAKE
3172,FAKE
3173,FAKE
3174,TRUE
3175,FAKE
3176,FAKE
3177,TRUE
3178,FAKE
3179,FAKE
3180,TRUE
3181,FAKE
3182,FAKE
3183,TRUE
3184,FAKE
3185,TRUE
3186,FAKE
3187,TRUE
3188,FAKE
3189,FAKE
3190,FAKE
3191,FAKE
3192,TRUE
3193,TRUE
3194,TRUE
3195,TRUE
3196,FAKE
3197,FAKE
3198,FAKE
3199,TRUE
3200,FAKE
3201,FAKE
3202,TRUE
3203,TRUE
3204,FAKE
3205,FAKE
3206,TRUE
3207,FAKE
3208,FAKE
3209,FAKE
3210,TRUE
3211,FAKE
3212,TRUE
3213,TRUE
3214,FAKE
3215,TRUE
3216,TRUE
3217,FAKE
3218,TRUE
3219,FAKE
3220,TRUE
3221,TRUE
3222,FAKE
3223,TRUE
3224,FAKE
3225,TRUE
3226,TRUE
3227,TRUE
3228,FAKE
3229,TRUE
3230,TRUE
3231,FAKE
3232,FAKE
3233,FAKE
3234,TRUE
3235,TRUE
3236,FAKE
3237,FAKE
3238,FAKE
3239,TRUE
3240,FAKE
3241,FAKE
3242,TRUE
3243,FAKE
3244,FAKE
3245,FAKE
3246,FAKE
3247,TRUE
3248,FAKE
3249,TRUE
3250,TRUE
3251,FAKE
3252,FAKE
3253,FAKE
3254,FAKE
3255,FAKE
3256,TRUE
3257,TRUE
3258,FAKE
3259,FAKE
3260,FAKE
3261,FAKE
3262,FAKE
3263,TRUE
3264,FAKE
3265,FAKE
3266,TRUE
3267,TRUE
3268,TRUE
3269,TRUE
3270,FAKE
3271,FAKE
3272,FAKE
3273,FAKE
3274,FAKE
3275,FAKE
3276,FAKE
3277,FAKE
3278,TRUE
3279,FAKE
3280,FAKE
3281,FAKE
3282,FAKE
3283,FAKE
3284,TRUE
3285,FAKE
3286,FAKE
3287,FAKE
3288,TRUE
3289,FAKE
3290,FAKE
3291,FAKE
3292,TRUE
3293,FAKE
3294,TRUE
3295,TRUE
3296,FAKE
3297,FAKE
3298,FAKE
3299,FAKE
3300,FAKE
3301,TRUE
3302,FAKE
3303,FAKE
3304,TRUE
3305,FAKE
3306,FAKE
3307,TRUE
3308,TRUE
3309,FAKE
3310,FAKE
3311,FAKE
3312,FAKE
3313,FAKE
3314,TRUE
3315,TRUE
3316,FAKE
3317,FAKE
3318,FAKE
3319,TRUE
3320,TRUE
3321,TRUE
3322,FAKE
3323,TRUE
3324,FAKE
3325,TRUE
3326,TRUE
3327,TRUE
3328,FAKE
3329,FAKE
3330,TRUE
3331,TRUE
3332,FAKE
3333,FAKE
3334,TRUE
3335,FAKE
3336,FAKE
3337,FAKE
3338,FAKE
3339,FAKE
3340,TRUE
3341,TRUE
3342,FAKE
3343,TRUE
3344,TRUE
3345,TRUE
3346,TRUE
3347,FAKE
3348,FAKE
3349,TRUE
3350,FAKE
3351,TRUE
3352,TRUE
3353,TRUE
3354,TRUE
3355,TRUE
3356,TRUE
3357,TRUE
3358,FAKE
3359,TRUE
3360,FAKE
3361,FAKE
3362,TRUE
3363,TRUE
3364,FAKE
3365,TRUE
3366,FAKE
3367,FAKE
3368,TRUE
3369,TRUE
3370,FAKE
3371,FAKE
3372,TRUE
3373,FAKE
3374,TRUE
3375,FAKE
3376,FAKE
3377,TRUE
3378,FAKE
3379,FAKE
3380,FAKE
3381,TRUE
3382,TRUE
3383,FAKE
3384,TRUE
3385,FAKE
3386,TRUE
3387,TRUE
3388,FAKE
3389,TRUE
3390,FAKE
3391,TRUE
3392,FAKE
3393,TRUE
3394,TRUE
3395,FAKE
3396,TRUE
3397,FAKE
3398,TRUE
3399,FAKE
3400,TRUE
3401,FAKE
3402,TRUE
3403,FAKE
3404,FAKE
3405,FAKE
3406,TRUE
3407,TRUE
3408,FAKE
3409,FAKE
3410,FAKE
3411,FAKE
3412,FAKE
3413,TRUE
3414,FAKE
3415,TRUE
3416,TRUE
3417,FAKE
3418,TRUE
3419,TRUE
3420,TRUE
3421,FAKE
3422,FAKE
3423,FAKE
3424,FAKE
3425,TRUE
3426,TRUE
3427,FAKE
3428,TRUE
3429,TRUE
3430,FAKE
3431,TRUE
3432,FAKE
3433,TRUE
3434,FAKE
3435,TRUE
3436,TRUE
3437,TRUE
3438,FAKE
3439,FAKE
3440,TRUE
3441,FAKE
3442,TRUE
3443,TRUE
3444,FAKE
3445,TRUE
3446,FAKE
3447,FAKE
3448,FAKE
3449,TRUE
3450,FAKE
3451,TRUE
3452,FAKE
3453,TRUE
3454,TRUE
3455,TRUE
3456,TRUE
3457,FAKE
3458,TRUE
3459,TRUE
3460,TRUE
3461,FAKE
3462,FAKE
3463,FAKE
3464,TRUE
3465,FAKE
3466,FAKE
3467,FAKE
3468,TRUE
3469,TRUE
3470,FAKE
3471,TRUE
3472,FAKE
3473,TRUE
3474,FAKE
3475,TRUE
3476,TRUE
3477,FAKE
3478,FAKE
3479,TRUE
3480,TRUE
3481,FAKE
3482,TRUE
3483,TRUE
3484,TRUE
3485,TRUE
3486,TRUE
3487,FAKE
3488,TRUE
3489,TRUE
3490,FAKE
3491,TRUE
3492,TRUE
3493,FAKE
3494,FAKE
3495,FAKE
3496,TRUE
3497,FAKE
3498,TRUE
3499,FAKE
3500,FAKE
3501,TRUE
3502,FAKE
3503,TRUE
3504,FAKE
3505,TRUE
3506,TRUE
3507,TRUE
3508,TRUE
3509,FAKE
3510,FAKE
3511,FAKE
3512,FAKE
3513,FAKE
3514,FAKE
3515,FAKE
3516,TRUE
3517,TRUE
3518,TRUE
3519,FAKE
3520,TRUE
3521,FAKE
3522,TRUE
3523,TRUE
3524,TRUE
3525,FAKE
3526,TRUE
3527,TRUE
3528,FAKE
3529,FAKE
3530,FAKE
3531,TRUE
3532,FAKE
3533,TRUE
3534,FAKE
3535,TRUE
3536,TRUE
3537,TRUE
3538,TRUE
3539,FAKE
3540,FAKE
3541,TRUE
3542,FAKE
3543,FAKE
3544,FAKE
3545,TRUE
3546,FAKE
3547,TRUE
3548,TRUE
3549,FAKE
3550,TRUE
3551,FAKE
3552,FAKE
3553,TRUE
3554,FAKE
3555,FAKE
3556,FAKE
3557,TRUE
3558,FAKE
3559,TRUE
3560,FAKE
3561,TRUE
3562,FAKE
3563,TRUE
3564,FAKE
3565,TRUE
3566,FAKE
3567,TRUE
3568,TRUE
3569,FAKE
3570,TRUE
3571,FAKE
3572,FAKE
3573,TRUE
3574,TRUE
3575,FAKE
3576,FAKE
3577,TRUE
3578,FAKE
3579,TRUE
3580,FAKE
3581,FAKE
3582,TRUE
3583,TRUE
3584,TRUE
3585,TRUE
3586,FAKE
3587,FAKE
3588,TRUE
3589,FAKE
3590,TRUE
3591,TRUE
3592,FAKE
3593,FAKE
3594,TRUE
3595,TRUE
3596,FAKE
3597,FAKE
3598,FAKE
3599,TRUE
3600,FAKE
3601,FAKE
3602,FAKE
3603,TRUE
3604,FAKE
3605,TRUE
3606,FAKE
3607,FAKE
3608,FAKE
3609,FAKE
3610,FAKE
3611,TRUE
3612,TRUE
3613,FAKE
3614,FAKE
3615,TRUE
3616,TRUE
3617,FAKE
3618,TRUE
3619,TRUE
3620,TRUE
3621,TRUE
3622,TRUE
